ID,Name,Team,Number,Birth Year,Birth Month,Birth Day,Position,Pitching Hand,Underhand,Batting Hand,Height (cm),Weight (kg),Career,Contract Payment,Payment Unit,Salary,Salary Unit,Draft Year,Draft Team,Draft Detail,Joined Year,Joined Team,Data Errors
93217,박상근,SK 와이번스,25.0,1970.0,7.0,5.0,Pitcher,Right,False,Right,183.0,83.0,강릉고-동국대-OB-쌍방울,4300.0,만원,3200.0,만원,,,,,,"Draft (18, 19, 20):    Join (21, 22):    "
93219,김경원,경찰,71.0,1971.0,8.0,18.0,,Right,False,Right,183.0,100.0,전곡초-보성중-동대문상고-중앙대-OB-한화,,,5000.0,만원,93.0,OB,2차,,,"Contract Payment (14, 15):    Join (21, 22):    "
93225,이도형,두산 베어스,71.0,1975.0,5.0,24.0,,Right,False,Right,182.0,102.0,서울학동초-휘문중-휘문고-OB-두산-한화,,,8000.0,만원,93.0,OB,고졸 신인,94.0,OB,"Contract Payment (14, 15):    "
93240,추성건,SK 와이번스,3.0,1970.0,8.0,5.0,Infielder,Right,False,Right,186.0,90.0,서울고-건국대-두산,,,3800.0,만원,,,,,,"Contract Payment (14, 15):    Draft (18, 19, 20):    Join (21, 22):    "
93242,김민호,KIA 타이거즈,72.0,1969.0,3.0,19.0,,Right,False,Right,181.0,81.0,월성초-신라중-경주고-계명대-OB-두산,,,13000.0,만원,,,,93.0,OB,"Contract Payment (14, 15):    Draft (18, 19, 20):    "
93243,김종성,OB 베어스,,1969.0,7.0,23.0,Outfielder,Right,False,Right,0.0,0.0,경희대,,,,,,,,,,"Number (3):    Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
93245,이용호,두산 베어스,85.0,1970.0,5.0,6.0,,Right,False,Right,180.0,86.0,서울영일초-우신중-서울고-건국대-OB-두산-LG,,,8400.0,만원,,,,93.0,OB,"Contract Payment (14, 15):    Draft (18, 19, 20):    "
93265,공유선,OB 베어스,,1974.0,8.0,12.0,Infielder,Right,False,Right,0.0,0.0,휘문고,,,,,,,,,,"Number (3):    Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
93309,손차훈,SK 와이번스,4.0,1970.0,8.0,11.0,Infielder,Right,False,Right,181.0,77.0,공주고-한양대-현대,,,3500.0,만원,,,,,,"Contract Payment (14, 15):    Draft (18, 19, 20):    Join (21, 22):    "
93311,김홍집,한화 이글스,27.0,1971.0,1.0,30.0,Pitcher,Left,False,Left,179.0,90.0,인천고-단국대-현대-한화,,,3700.0,만원,,,,,,"Contract Payment (14, 15):    Draft (18, 19, 20):    Join (21, 22):    "
93314,김갑중,쌍방울 레이더스,4.0,1970.0,8.0,15.0,Outfielder,Right,False,Right,174.0,75.0,광주진흥고-한양대-태평양,,,,,,,,,,"Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
93332,김성준,태평양 돌핀스,32.0,1974.0,5.0,20.0,Catcher,Right,False,Right,182.0,85.0,인천고,,,,,,,,,,"Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
93336,공의식,현대 유니콘스,,1970.0,9.0,20.0,Outfielder,Right,False,Right,0.0,0.0,동국대,,,,,,,,,,"Number (3):    Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
93339,계기범,현대 유니콘스,,1970.0,12.0,29.0,Outfielder,Right,False,Right,0.0,0.0,홍익대,,,,,,,,,,"Number (3):    Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
93349,장용대,SK 와이번스,50.0,1974.0,10.0,23.0,Outfielder,Right,False,Right,180.0,81.0,유신고-현대-쌍방울,,,2800.0,만원,,,,,,"Contract Payment (14, 15):    Draft (18, 19, 20):    Join (21, 22):    "
93357,노승욱,롯데 자이언츠,57.0,1974.0,3.0,10.0,Pitcher,Right,True,Right,177.0,78.0,관산초-안산중앙중-부천고-태평양-현대,,,4300.0,만원,,,,,,"Contract Payment (14, 15):    Draft (18, 19, 20):    Join (21, 22):    "
93362,김선우,태평양 돌핀스,,1973.0,7.0,2.0,Catcher,Right,False,Right,0.0,0.0,광영고,,,,,,,,,,"Number (3):    Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
93367,김민범,현대 유니콘스,67.0,1973.0,6.0,7.0,Pitcher,Left,False,Left,179.0,77.0,평창초-경포중-강릉고,,,4000.0,만원,,,,,,"Contract Payment (14, 15):    Draft (18, 19, 20):    Join (21, 22):    "
93404,최홍주,삼성 라이온즈,,1970.0,4.0,23.0,Outfielder,Right,False,Right,0.0,0.0,동아대,,,,,,,,,,"Number (3):    Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
93410,양준혁,삼성 라이온즈,10.0,1969.0,5.0,26.0,Outfielder,Left,False,Left,188.0,95.0,남도초-경운중-대구상고-영남대-삼성-해태-LG,10000.0,만원,45000.0,만원,93.0,삼성,1차,99.0,해태,
93411,정영규,KIA 타이거즈,54.0,1970.0,11.0,3.0,Outfielder,Left,False,Left,185.0,84.0,광주제일고-동국대-삼성-한화-LG-해태,,,3300.0,만원,,,,,,"Contract Payment (14, 15):    Draft (18, 19, 20):    Join (21, 22):    "
93417,박충식,KIA 타이거즈,15.0,1970.0,9.0,3.0,Pitcher,Right,True,Right,183.0,79.0,광주상고-경희대-삼성-해태,,,10000.0,만원,,,,,,"Contract Payment (14, 15):    Draft (18, 19, 20):    Join (21, 22):    "
93424,강태윤,삼성 라이온즈,,1965.0,9.0,15.0,Outfielder,Right,False,Right,0.0,0.0,일본 근기대,,,,,,,,,,"Number (3):    Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
93425,김종국,삼성 라이온즈,,1972.0,9.0,25.0,Pitcher,Right,False,Right,0.0,0.0,공주고,,,,,,,,,,"Number (3):    Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
93443,최병국,삼성 라이온즈,,1972.0,1.0,22.0,Infielder,Right,False,Right,0.0,0.0,단국대,,,,,,,,,,"Number (3):    Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
93453,김현욱,LG 트윈스,97.0,1970.0,7.0,6.0,,Right,True,Right,184.0,82.0,대구옥산초-대구중-경북고-한양대-삼성-쌍방울-삼성,,,11500.0,만원,,,,93.0,삼성,"Contract Payment (14, 15):    Draft (18, 19, 20):    "
93475,최한경,삼성 라이온즈,29.0,1974.0,11.0,20.0,Pitcher,Right,False,Right,186.0,85.0,포철공고,,,,,,,,,,"Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
93494,이동수,SK 와이번스,73.0,1973.0,3.0,24.0,,Right,False,Right,184.0,100.0,칠성초-경상중-대구고-삼성-롯데-쌍방울-SK-해태-KIA-두산,,,5500.0,만원,,,,,,"Contract Payment (14, 15):    Draft (18, 19, 20):    Join (21, 22):    "
93495,장재영,롯데 자이언츠,87.0,1971.0,4.0,28.0,,Right,False,Right,171.0,80.0,낙민초-동해중-부산사대부고-동아대,,,7900.0,만원,,,,11.0,롯데코치,"Contract Payment (14, 15):    Draft (18, 19, 20):    "
93502,정호진,롯데 자이언츠,80.0,1974.0,1.0,5.0,,Right,False,Right,173.0,98.0,마산양덕초-마산동중-마산상고-부산정보대-롯데,,,5500.0,만원,,,,93.0,롯데,"Contract Payment (14, 15):    Draft (18, 19, 20):    "
93523,송태일,SK 와이번스,87.0,1970.0,4.0,5.0,,Right,False,Right,174.0,98.0,신일고-건국대,,,4000.0,만원,,,,,,"Contract Payment (14, 15):    Draft (18, 19, 20):    Join (21, 22):    "
93525,조규철,롯데 자이언츠,25.0,1969.0,3.0,15.0,Infielder,Right,False,Right,179.0,75.0,대전고-성균관대,,,,,,,,,,"Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
93547,김경환,롯데 자이언츠,,1970.0,7.0,11.0,Pitcher,Right,False,Right,0.0,0.0,경성대,,,,,,,,,,"Number (3):    Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
93550,김정훈,롯데 자이언츠,,1970.0,4.0,6.0,Pitcher,Right,False,Right,0.0,0.0,동아대,,,,,,,,,,"Number (3):    Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
93551,서정민,롯데 자이언츠,,1974.0,6.0,8.0,Pitcher,Right,False,Right,0.0,0.0,경남고,,,,,,,,,,"Number (3):    Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
93552,고성범,롯데 자이언츠,,1974.0,9.0,13.0,Pitcher,Right,False,Right,0.0,0.0,동래고,,,,,,,,,,"Number (3):    Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
93556,박기복,롯데 자이언츠,,1971.0,1.0,16.0,Outfielder,Right,False,Right,0.0,0.0,인하대,,,,,,,,,,"Number (3):    Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
93557,권재광,롯데 자이언츠,,1971.0,4.0,27.0,Outfielder,Right,False,Right,0.0,0.0,동아대,,,,,,,,,,"Number (3):    Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
93601,이용석,해태 타이거즈,,1970.0,3.0,20.0,Outfielder,Right,False,Right,0.0,0.0,단국대,,,,,,,,,,"Number (3):    Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
93607,이종범,LG 트윈스,77.0,1970.0,8.0,15.0,,Right,False,Right,178.0,73.0,광주서림초-충장중-광주제일고-건국대-해태-KIA,,,11000.0,만원,,,,93.0,해태,"Contract Payment (14, 15):    Draft (18, 19, 20):    "
93612,김훈,쌍방울 레이더스,,1970.0,3.0,11.0,Outfielder,Right,False,Right,0.0,0.0,연세대,,,,,,,,,,"Number (3):    Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
93621,이우혁,해태 타이거즈,58.0,1975.0,6.0,17.0,Pitcher,Right,False,Right,180.0,78.0,광주상고,,,,,,,,,,"Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
93626,이대진,KIA 타이거즈,78.0,1974.0,6.0,9.0,,Right,False,Right,180.0,83.0,광주서림초-진흥중-진흥고-(한국사이버대)-해태-KIA-LG,,,8700.0,만원,,,,93.0,해태,"Contract Payment (14, 15):    Draft (18, 19, 20):    "
93628,박진철,두산 베어스,35.0,1975.0,2.0,28.0,Pitcher,Right,True,Right,196.0,108.0,진흥고-해태-KIA,,,4400.0,만원,93.0,해태,고졸신인,,,"Contract Payment (14, 15):    Join (21, 22):    "
93642,이재만,두산 베어스,20.0,1970.0,7.0,14.0,Pitcher,Left,False,Left,181.0,88.0,대구상고-영남대-해태,,,,,,,,,,"Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
93645,이민호,해태 타이거즈,,1970.0,8.0,25.0,Outfielder,Right,False,Right,0.0,0.0,한양대,,,,,,,,,,"Number (3):    Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
93656,김지영,KIA 타이거즈,32.0,1974.0,4.0,21.0,Catcher,Right,False,Right,180.0,75.0,영흥고-해태,,,2100.0,만원,,,,,,"Contract Payment (14, 15):    Draft (18, 19, 20):    Join (21, 22):    "
93662,지윤석,해태 타이거즈,,1974.0,4.0,3.0,Catcher,Right,False,Right,0.0,0.0,광주상고,,,,,,,,,,"Number (3):    Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
93670,오명종,해태 타이거즈,,1974.0,1.0,14.0,Outfielder,Right,False,Right,0.0,0.0,진흥고,,,,,,,,,,"Number (3):    Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
93677,조용수,해태 타이거즈,,1973.0,6.0,25.0,Pitcher,Left,False,Left,0.0,0.0,부산공고,,,,,,,,,,"Number (3):    Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
93705,허준,KIA 타이거즈,15.0,1970.0,5.0,29.0,Infielder,Right,False,Right,181.0,74.0,공주고-경성대-한화,,,6000.0,만원,,,,,,"Contract Payment (14, 15):    Draft (18, 19, 20):    Join (21, 22):    "
93715,구대성,한화 이글스,15.0,1969.0,8.0,2.0,Pitcher,Left,False,Left,183.0,85.0,대전신흥초-충남중-대전고-한양대-빙그레,,,20000.0,만원,93.0,빙그레,1차,94.0,한화,"Contract Payment (14, 15):    "
93720,지화선,현대 유니콘스,,1970.0,5.0,10.0,Outfielder,Right,False,Right,0.0,0.0,동아대,,,,,,,,,,"Number (3):    Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
93723,우태원,한화 이글스,,1972.0,7.0,24.0,Infielder,Right,False,Right,0.0,0.0,광영고,,,,,,,,,,"Number (3):    Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
93726,고기성,한화 이글스,,1970.0,6.0,27.0,Outfielder,Right,False,Right,0.0,0.0,동아대,,,,,,,,,,"Number (3):    Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
93728,노장진,롯데 자이언츠,18.0,1974.0,8.0,10.0,Pitcher,Right,False,Right,178.0,91.0,공주고-한화-삼성,4000.0,만원,30000.0,만원,,,,,,"Draft (18, 19, 20):    Join (21, 22):    "
93731,김성열,한화 이글스,,1969.0,10.0,6.0,Infielder,Right,False,Right,0.0,0.0,인하대,,,,,,,,,,"Number (3):    Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
93732,원현식,한화 이글스,,1970.0,3.0,15.0,Catcher,Right,False,Right,0.0,0.0,건국대,,,,,,,,,,"Number (3):    Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
93748,이민호,SK 와이번스,3.0,1969.0,9.0,2.0,Infielder,Right,False,Right,178.0,80.0,포철공고-영남대-빙그레-한화-쌍방울,,,3400.0,만원,,,,,,"Contract Payment (14, 15):    Draft (18, 19, 20):    Join (21, 22):    "
93751,김정윤,한화 이글스,51.0,1974.0,3.0,18.0,Infielder,Right,False,Right,178.0,75.0,한서고,,,,,,,,,,"Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
93802,정기창,KIA 타이거즈,92.0,1970.0,12.0,21.0,,Right,False,Right,182.0,102.0,대구옥산초-경상중-경북고-한양대-쌍방울-한화,,,6000.0,만원,,,,94.0,쌍방울,"Contract Payment (14, 15):    Draft (18, 19, 20):    "
93806,한혁수,KT 위즈,85.0,1970.0,10.0,11.0,,Right,False,Right,179.0,85.0,충암초-충암중-충암고-경희대-쌍방울,,,7500.0,만원,,,,93.0,쌍방울,"Contract Payment (14, 15):    Draft (18, 19, 20):    "
93807,최태원,삼성 라이온즈,85.0,1970.0,8.0,19.0,,Right,False,Right,179.0,83.0,미성초-성남중-성남고-경희대-쌍방울-SK,,,9000.0,만원,,,,93.0,쌍방울,"Contract Payment (14, 15):    Draft (18, 19, 20):    "
93812,김충민,SK 와이번스,44.0,1970.0,3.0,5.0,Catcher,Right,False,Right,176.0,86.0,동산고-인하대-한화,,,3400.0,만원,,,,,,"Contract Payment (14, 15):    Draft (18, 19, 20):    Join (21, 22):    "
93817,성영재,LG 트윈스,65.0,1971.0,3.0,9.0,Pitcher,Right,True,Right,185.0,90.0,광주제일고-인하대-쌍방울-SK-해태-KIA-두산,,,5200.0,만원,,,,,,"Contract Payment (14, 15):    Draft (18, 19, 20):    Join (21, 22):    "
93838,박상수,쌍방울 레이더스,,1970.0,6.0,29.0,Outfielder,Left,False,Left,0.0,0.0,원광대,,,,,,,,,,"Number (3):    Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
93862,강희석,SK 와이번스,47.0,1974.0,2.0,7.0,Pitcher,Right,False,Right,187.0,78.0,군산상고-쌍방울,,,2200.0,만원,,,,,,"Contract Payment (14, 15):    Draft (18, 19, 20):    Join (21, 22):    "
94105,박은우,LG 트윈스,,1971.0,5.0,25.0,Outfielder,Right,False,Right,0.0,0.0,원광대,,,,,,,,,,"Number (3):    Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
94106,유지현,LG 트윈스,6.0,1971.0,5.0,25.0,,Right,False,Right,176.0,70.0,충암초-충암중-충암고-한양대-LG,,,15000.0,만원,,,,94.0,LG,"Contract Payment (14, 15):    Draft (18, 19, 20):    "
94107,김재현,한화 이글스,85.0,1975.0,10.0,2.0,,Left,False,Left,177.0,83.0,성동초-신일중-신일고-(경희사이버대)-LG-SK,,,8000.0,만원,94.0,LG,고졸 신인,5.0,SK,"Contract Payment (14, 15):    "
94126,신윤호,SK 와이번스,30.0,1975.0,5.0,15.0,Pitcher,Right,True,Right,184.0,100.0,청구초-충암중-충암고-LG-SK,8800.0,만원,4000.0,만원,94.0,LG,고졸 신인,,,"Join (21, 22):    "
94132,최동수,LG 트윈스,92.0,1971.0,9.0,11.0,,Right,False,Right,186.0,98.0,봉천초-강남중-광영고-중앙대-LG-SK-LG,,,5900.0,만원,94.0,LG,2차,94.0,LG,"Contract Payment (14, 15):    "
94134,인현배,LG 트윈스,34.0,1971.0,10.0,4.0,Pitcher,Right,False,Right,185.0,80.0,선린상고-단국대,,,3000.0,만원,,,,,,"Contract Payment (14, 15):    Draft (18, 19, 20):    Join (21, 22):    "
94145,허문회,키움 히어로즈,72.0,1972.0,2.0,12.0,,Left,False,Left,182.0,85.0,부산중앙초-초량중-부산공고-경성대-LG-롯데-LG,,,16000.0,만원,,,,94.0,LG,"Contract Payment (14, 15):    Draft (18, 19, 20):    "
94161,박철홍,LG 트윈스,61.0,1970.0,3.0,16.0,Pitcher,Right,True,Right,176.0,80.0,신일고-고려대-포스콘,,,3200.0,만원,94.0,LG,2차 3라운드,,,"Contract Payment (14, 15):    Join (21, 22):    "
94162,서용빈,LG 트윈스,72.0,1971.0,1.0,2.0,,Left,False,Left,183.0,82.0,금양초-선린중-선린상고-단국대-LG,,,8500.0,만원,,,,94.0,LG,"Contract Payment (14, 15):    Draft (18, 19, 20):    "
94163,박창현,쌍방울 레이더스,38.0,1972.0,2.0,12.0,Pitcher,Left,False,Left,182.0,90.0,동산고-경남대-LG,,,,,,,,,,"Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
94204,심정수,삼성 라이온즈,32.0,1975.0,5.0,5.0,Outfielder,Right,False,Right,182.0,100.0,수유초-동대문중-동대문상고-OB-두산-현대,3800.0,만원,75000.0,만원,,,,,,"Draft (18, 19, 20):    Join (21, 22):    "
94215,한태균,두산 베어스,15.0,1971.0,3.0,22.0,Pitcher,Right,True,Right,183.0,77.0,광영고-연세대,3000.0,만원,4000.0,만원,,,,,,"Draft (18, 19, 20):    Join (21, 22):    "
94227,홍우태,KIA 타이거즈,83.0,1971.0,11.0,19.0,,Right,False,Right,185.0,105.0,미성초-성남중-성남고-계명대-OB-한화,,,8400.0,만원,,,,94.0,OB,"Contract Payment (14, 15):    Draft (18, 19, 20):    "
94228,류택현,KIA 타이거즈,99.0,1971.0,10.0,23.0,,Left,False,Left,184.0,82.0,서울도곡초-신일중-휘문고-동국대-OB-LG,,,6500.0,만원,94.0,OB,1차,94.0,OB,"Contract Payment (14, 15):    "
94230,나영철,OB 베어스,,1971.0,10.0,30.0,Pitcher,Right,False,Right,0.0,0.0,단국대,,,,,,,,,,"Number (3):    Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
94232,윤기수,OB 베어스,,1971.0,3.0,19.0,Infielder,Right,False,Right,0.0,0.0,경성대,,,,,,,,,,"Number (3):    Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
94233,김광현,SK 와이번스,44.0,1971.0,10.0,7.0,Catcher,Right,False,Right,182.0,98.0,신일고-단국대-OB-삼성,,,2200.0,만원,,,,,,"Contract Payment (14, 15):    Draft (18, 19, 20):    Join (21, 22):    "
94250,함석원,두산 베어스,50.0,1975.0,7.0,17.0,Outfielder,Right,False,Right,182.0,72.0,충암고,,,1900.0,만원,,,,,,"Contract Payment (14, 15):    Draft (18, 19, 20):    Join (21, 22):    "
94252,조연제,OB 베어스,,1975.0,6.0,21.0,Outfielder,Left,False,Left,0.0,0.0,덕수상,,,,,,,,,,"Number (3):    Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
94255,김명호,OB 베어스,,1975.0,8.0,24.0,Infielder,Left,False,Left,0.0,0.0,경기고,,,,,,,,,,"Number (3):    Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
94258,박종무,OB 베어스,,1975.0,3.0,3.0,Outfielder,Left,False,Left,0.0,0.0,중앙고,,,,,,,,,,"Number (3):    Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
94260,길랑균,OB 베어스,,1968.0,10.0,14.0,Infielder,Right,False,Right,0.0,0.0,경기고,,,,,,,,,,"Number (3):    Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
94268,마원성,OB 베어스,,1974.0,4.0,16.0,Pitcher,Right,False,Right,0.0,0.0,서울고,,,,,,,,,,"Number (3):    Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
94310,이숭용,KT 위즈,71.0,1971.0,3.0,10.0,,Left,False,Left,185.0,86.0,용암초-중앙중-중앙고-경희대-태평양-현대-우리-히어로즈-넥센,,,8000.0,만원,94.0,태평양,2차,96.0,현대,"Contract Payment (14, 15):    "
94312,김성태,현대 유니콘스,,1971.0,10.0,10.0,Catcher,Right,False,Right,0.0,0.0,계명대,,,,,,,,,,"Number (3):    Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
94315,최인선,현대 유니콘스,,1971.0,7.0,10.0,Infielder,Right,False,Right,0.0,0.0,성균관대,,,,,,,,,,"Number (3):    Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
94323,하득인,현대 유니콘스,,1966.0,10.0,9.0,Infielder,Right,False,Right,0.0,0.0,원광대,,,,,,,,,,"Number (3):    Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
